date,CSCO,VZ,COF,EW,IBM,CAT,MO,AAPL,MSFT,AMZN,JNJ,UNH,XOM,JPM,V,PG,MA,HD,CVX,MRK,KO,WMT,MCD,ABT,ADBE,NKE,DIS,WFC,CMCSA,QCOM,AMGN,UPS,BA,GE,SBUX,GS,MS,T,CI,SO,DUK,USB,CL,MMM,SLB,F,MET,AIG,COP,TGT,AXP,C,BAC,INTC,NSC,FDX,ALL,PEP,PFE,ACN,DHR,BLK,INTU,LOW,DE,GILD,TJX,MMC,CB,SYK,PGR,EOG,TRV,BIIB,ADSK,CRM,LMT,NVDA,APD,SHW,EMR,ITW,BDX,KMB,YUM,ROST,COST,ISRG,ICE,VLO,PLD,PNC,REGN,PM,DG,NEE,GM,SCHW,AON,ADP
2021-02-26,9.355839911377938e-06,0.5171395159222264,2.4016113588974428e-08,1.3140400123898371e-05,1.9946904453300245e-06,2.6685587329701322e-06,3.274090513523563e-05,4.099534606528509e-06,3.0884803554783396e-06,0.0011088697285754946,0.00024059101037256244,1.5112441671816427e-06,6.977518829048416e-07,3.380961623558889e-07,3.3987426191061373e-06,7.226549841169771e-05,1.5430403587561543e-06,2.859372793008752e-07,1.155035436577268e-07,0.0002241872745790628,1.1972108591162306e-05,0.18989794586781802,2.4692952010508902e-06,6.197330271432036e-05,1.511925952884253e-06,4.707713542541743e-06,1.1941537200420598e-06,1.0369994348738923e-07,1.3469136852326386e-05,6.027994189075891e-07,8.007921607264382e-05,0.0003562438754480592,1.2676780612748253e-09,2.1583998782845946e-07,6.915031283120855e-07,1.7390069799539786e-07,1.3828046228256564e-07,1.1691982755252213e-05,5.226288668043369e-07,2.5295874905814462e-06,3.9461468444130636e-06,4.513694705978777e-07,8.30616425284603e-05,1.885362578926838e-05,1.804434660172797e-08,6.422535734600448e-07,1.019525833137577e-07,1.1465606396722888e-08,2.4872834655426826e-08,0.00043144521552368134,1.6485092362708682e-07,1.8594364580995775e-08,2.3079625663183708e-07,7.990583860232952e-07,3.035170324062206e-07,1.2176561490999366e-06,7.984664508238969e-07,3.614813684819758e-06,5.002054081796199e-05,6.944723935087304e-06,8.159149704751807e-05,1.04914949575286e-06,2.9248346608485655e-06,1.2900600141095155e-07,6.125684874262189e-07,0.0004448463896112484,1.2307449587259089e-06,1.136539901918267e-05,7.848390897970586e-07,1.292959802132657e-06,8.060744435348928e-05,4.233966677564518e-08,2.4248271273191156e-07,4.0869140587068155e-05,2.4679373635826086e-06,3.7881822150699767e-06,7.31308058930671e-06,4.210363290950146e-07,4.340545649111836e-06,2.715488669411409e-06,2.8552913091119623e-07,6.179814671404436e-06,0.27445282660674925,0.0018690413415580211,1.3052745123193498e-05,5.678487172716658e-07,0.006692741306796546,1.5609032774320756e-06,3.5222089491167017e-06,5.051564467924304e-08,1.2323817209995614e-06,2.641497963068215e-07,0.0002943732008380185,1.0544235048592575e-06,0.0060311950987579415,4.69923884709079e-06,1.3854942763554374e-07,4.4060943165151826e-06,2.2081304214404302e-05,7.518026016311457e-07
2021-03-31,6.583168455659674e-06,0.40264099636477285,3.901719404340778e-08,6.492886959161562e-07,1.7241673053809965e-06,7.765425405433689e-07,2.5362535468138138e-05,6.975345090574737e-06,6.97171453749747e-06,2.202647314837451e-05,0.0010538022611831573,1.785592622224442e-05,2.1287940475266126e-06,1.5837782692518856e-06,4.693089438181262e-06,0.0011688173793404232,6.530490245472421e-07,1.800843190719455e-05,2.376117251729987e-06,1.780486747813008e-05,2.5513119514519288e-05,0.03696873609427404,3.7583116741829625e-05,8.019628070299404e-05,3.293496133862436e-06,7.682196489624298e-06,1.8791683061324073e-05,1.6379708608702587e-07,9.921508598981177e-06,5.340617069453902e-06,8.040163143912555e-05,8.88406865844613e-06,6.7212238445804595e-09,5.174280894131299e-07,2.8730722035859263e-06,2.0247090131294023e-06,1.7891877045784318e-06,3.177091388805735e-05,8.50138419237623e-07,8.49777284434865e-06,0.0004581583942093181,1.6007888259208337e-07,0.004966668076856822,8.079149410599622e-05,1.0720700095526549e-08,1.6994488977382376e-07,1.7086637026393934e-07,6.891245509715757e-09,1.146033014513257e-07,0.00015370477581394342,5.195641100694295e-07,1.558418565454783e-08,2.3411309209705207e-07,3.4246451845677452e-06,2.77460436251514e-05,3.0500915708768794e-07,7.048339356674055e-06,9.762858981137897e-05,3.595998538050505e-05,1.8947447254651693e-06,2.829374345353283e-05,8.965416382754783e-06,1.5806597933756654e-06,8.507608397818217e-06,1.0499881272164255e-05,2.9175938180560953e-05,6.408275407556173e-06,3.3886070651267294e-05,5.004475237997029e-06,8.08903750993519e-08,6.79028270950862e-05,3.0036332982043757e-07,1.2329428709340167e-05,3.6861125897468946e-06,6.036467350825068e-08,8.570183266649368e-07,0.000173474111057856,4.205154392821961e-07,6.832641055016815e-06,1.8766172459267454e-05,2.4477120680811335e-06,4.7661505120628576e-05,0.10780950339182514,0.19012079099357884,0.0005013893295113927,7.402556607086944e-07,0.0017118080739928568,1.2620835375338991e-06,7.182381096817101e-05,4.0645694557229975e-09,1.16398403338673e-05,2.439971594163339e-07,0.00026831101323610885,3.7141281356437574e-05,0.2507645322547064,3.288237841243871e-05,1.2711445065151768e-07,3.651241676088935e-05,2.2151748310075714e-05,1.259589102096519e-05
2021-04-30,6.438146749888527e-05,0.40282310578466646,8.005977896376843e-09,9.819972220728182e-08,6.094402120691569e-07,2.8019020760261013e-08,8.14963995158664e-06,6.028181717773585e-07,7.489254933659728e-07,1.576625963629854e-07,6.311418884489657e-05,6.570513572508186e-07,3.219699431308563e-09,4.552763837395606e-08,3.3230348867572607e-07,0.00031111597345173826,3.86514865841133e-09,1.3049531365933592e-05,1.1629208597165264e-07,1.7592070245044634e-05,9.359975488110663e-06,0.06159264841901902,2.1697950605705865e-05,9.171313125011736e-06,4.932819671727152e-07,1.9412509900098283e-08,1.4826206171086874e-07,6.135440491246888e-10,6.793954078151701e-05,9.871548842216099e-08,9.016855802667796e-06,9.070548491289037e-08,6.352166364643758e-12,5.510893385450682e-07,2.7778604913372935e-08,1.5628333623040321e-09,1.8531404543173427e-07,3.5008743226579755e-05,1.8999661309854855e-07,3.9886584112208326e-05,0.03518108247148073,1.931857099200145e-09,0.0020108168129458178,0.00018964490522991437,1.866656352125262e-11,5.680563008806876e-08,6.680753630401693e-09,2.512738958984137e-10,6.223744773954042e-10,0.00035298503615554416,1.5163759298075293e-07,1.3323350772557913e-10,2.3352101507860704e-09,4.5644706890367536e-07,8.745050178480628e-06,7.746007819001436e-10,1.0668623930122203e-05,2.3953190071837683e-05,1.8619625375977394e-06,1.08893854886374e-06,1.1481059893011588e-05,3.441996660503481e-08,6.837041306516329e-07,1.7344377213710427e-05,5.157391884526611e-08,2.614663151441895e-05,2.643356811678223e-06,0.00010338209230839046,1.6077259005374272e-06,4.1689208571481864e-08,2.6202888252570967e-06,7.352638011687738e-09,4.340906732295138e-07,1.2528682791555877e-05,8.630507083789861e-10,3.9324865013019344e-07,3.835559354690551e-05,2.765326610693382e-09,5.8339571868980666e-06,0.00011761353895971578,2.0905375173852508e-08,2.618085415767676e-06,0.056154312808708695,0.1861476626312196,1.6491589648184407e-05,1.5199006816372205e-07,0.003298024727214198,1.59274181748457e-07,3.086865171828408e-06,1.8792597043999464e-10,2.374823365351413e-06,4.842655326173226e-08,1.172790110431976e-05,4.581543205789093e-05,0.24995096999576175,0.00024196609063961003,6.198211639933897e-09,8.270269280557964e-09,0.0008590917133363799,5.2274334273258075e-05
2021-05-28,3.922528154798616e-05,0.4061564551172712,5.228080678768822e-10,5.821530365605689e-08,3.4618145713531826e-07,8.893860227226918e-08,2.2069881637194604e-05,1.4260915219295724e-08,3.707561508594341e-08,3.148951510191557e-06,0.00011296302984456787,2.416700361492104e-07,1.4681304064290006e-08,7.048625259699572e-09,3.6728032239062304e-08,0.00030631987791302027,1.719297162251857e-10,2.7510318438858326e-06,7.788154052600724e-09,1.7982085406309634e-05,1.0269208541431735e-06,0.07874351506846988,0.0001538443328948802,8.00434948512316e-05,1.439506561905143e-08,3.3463728282639274e-07,1.2168525871037446e-07,8.238531679934748e-11,3.9115853033448715e-05,1.5562568867003704e-08,2.710393302658239e-05,2.2601671658541852e-08,2.0140564234752904e-14,2.766724224151251e-07,4.7924513642596835e-08,1.0388225861349704e-10,1.4622462436663974e-08,5.269943160813261e-05,1.5143998513646004e-07,0.001166884874706079,0.09939754007027002,7.031944128992872e-10,0.0074641197680152096,0.00026988257065692833,6.40101068078183e-13,2.759258507688291e-07,1.3316041234800394e-09,5.730162707677991e-11,7.780069426763047e-12,0.0001435483970340025,2.3666485403834135e-08,1.0427028069940336e-10,3.77249515007706e-10,4.989758701877895e-07,3.6827065449221562e-06,3.906645593762561e-09,1.974518012542756e-05,1.8241535174410667e-05,2.7274705845017897e-06,1.0998010117385585e-07,5.7402376148248166e-05,2.0271739252363526e-07,1.7325769877221635e-07,2.112661588353797e-06,3.4290156542066583e-07,0.0008595177580229706,3.4580791794692964e-06,7.036123249409405e-06,3.491686765128986e-06,7.580495369515231e-08,8.603104985338421e-07,3.204375610724797e-11,5.294533077906162e-07,4.044697353006626e-06,2.70197427804408e-10,2.323951816762465e-08,2.629745590567063e-05,2.993967567666198e-11,8.692310029764647e-07,6.0493815237400914e-05,6.73692386504888e-08,2.365979967974611e-06,0.01128814819687291,0.21095506211475093,5.5993786400410723e-05,1.142227429836895e-07,0.0035367914992469247,7.395357219166481e-09,9.56029378322442e-07,4.375325323417068e-12,3.0500854886316012e-06,8.749885220129063e-09,8.579751154825739e-06,8.072856315202512e-05,0.17855672026369454,2.4721883428954516e-06,1.3331573347128797e-06,1.5655132228077159e-09,9.74787246414452e-06,0.00022351439095037224
2021-06-30,0.0003822631446144191,0.376014214989191,0.00011063073565726148,0.00010078231606075883,0.0006017646420632826,0.00014019713830375452,0.005487387081548208,1.5455687939316505e-05,1.9978652916098717e-05,3.9677228318898855e-05,0.0016388390382109073,0.00031614851562567745,0.0002733477703215786,0.00027898220413712034,3.0484580369021218e-05,0.0019266564253580787,2.677878294069002e-06,0.0001970116536887612,0.00011219023930213445,0.0010988202727907216,0.0004886040388963546,0.00664017028648068,0.0018161782281241382,0.011385395002754603,1.828892225529223e-05,0.03722560227325733,0.000202753771448177,0.00010690028596671062,0.0003361240774788983,1.1940541878961586e-05,0.00019963830425235657,7.32206401684914e-05,9.218416828885338e-07,0.0002760062752400366,0.0003732289844843628,0.0003243860483386675,4.74208909033223e-05,0.010180466731474465,0.00020386526840647523,0.015276613455902298,0.09645645163108307,3.524938600979916e-05,0.005942868227892646,0.012057250574656337,3.630394772016435e-06,0.0002243880362446984,1.7475382814804895e-05,1.752347202067068e-05,1.4034509009345208e-06,0.001154356601506652,8.09882879862546e-05,0.0006539063333139615,0.00016994341287757047,7.78780247628015e-05,0.000818414304609435,0.00012064048858820106,0.029242164726994223,0.0008967142626512059,0.001663721939479218,6.28061854821376e-05,0.001963709786592869,6.439054414688587e-05,8.510567433894458e-05,0.00012870122810770612,0.0004441623330723978,0.0037047111834933874,8.193051323637413e-05,0.0007091773438834051,0.0013426624296463158,0.0006552654137603745,0.0034586047167645363,4.082380170247728e-07,0.0011148363890777291,9.030290059613558e-05,2.2775920414923877e-06,1.748141976149324e-05,0.0005048486290341696,2.6458179976602914e-07,6.283272535066913e-05,0.016398991403047628,4.434077827159982e-05,0.00013287306784720446,0.04790522255368109,0.18159096124771584,0.00042044055470042313,1.3490324885926028e-05,0.00541776354479671,2.497918430338766e-05,0.0007210304907744318,1.54267375062936e-05,0.00011110864986438134,0.0003591557439988427,0.00035967723776664815,0.017257227360613008,0.0007467381141825528,0.0005110362923891656,0.00011384090377955611,0.0001421268720771527,0.0015869854849317915,0.08802189862139244
2021-07-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-08-31,0.0006765558407890083,0.3687549458167489,0.00017129465108446765,0.00011535074685491014,0.0012978069694481447,0.00020852642045903684,0.018511333009901494,3.574998426633132e-05,6.639451339690275e-05,0.0001362617014947154,0.003370559271750756,0.0005328919151128616,0.0003335291563875148,0.0003137302993720341,4.084388351083848e-05,0.0032030485899979177,2.8090615805679465e-06,0.0006128173736478594,0.00012335510537677438,0.001674653189493272,0.0007347443949412881,0.0057111534389881315,0.0023001431117157627,0.008362055909606191,5.175629522020234e-05,0.06349280751781225,0.00018385137232852875,9.22647711205541e-05,0.0005619664610495693,4.3293504912154743e-05,0.0004516979880028593,0.00025839288029274525,1.4400213528121377e-06,0.0003044644083531772,0.0004774289265586556,0.0004310177831311944,8.733598454529494e-05,0.026696376665580397,0.0002971944030087558,0.010023302720082105,0.08359678369254564,2.784977956439495e-05,0.005988673159165352,0.043082188515974826,3.712913435649635e-06,0.0003547736842497323,2.6558647486625512e-05,2.0723059721414627e-05,3.211136496240361e-06,0.0026590887205125173,6.56707393158434e-05,0.000657016424606231,0.00024114147829566385,0.0002492893347946749,0.0009746275582088981,0.00048370432592457113,0.10931902401063721,0.0020566909328485405,0.0025438239684957395,0.00021362354490356302,0.0026383547518097727,0.00010710662965877273,0.00016644363408658899,0.0004075463877960138,0.0006771061672604578,0.012815300940012736,0.0001319424261987078,0.0010989101806599929,0.0015699469603121057,0.0007318780234994986,0.002327705174615962,1.7055778762127923e-06,0.0013137700577217097,0.0003222057193536674,7.364745703133857e-06,6.78579542692788e-05,0.0009854899916282903,8.310086165027717e-06,0.00018381913563473762,0.0013517172019146912,5.742949691527215e-05,0.00030966039496133714,0.010211667233096229,0.04075846172512076,0.0007192215812206103,3.314748082282324e-05,0.018380508719002486,6.762397391844582e-05,0.001474447646738214,9.956660304540355e-06,0.0003184750138656889,0.0005329089911427901,0.000814057304293931,0.016687734460302302,0.0014620779746349324,0.0001707622754947152,0.0004820584947718208,0.00021470446890867073,0.002323873202640084,0.10474341946920662
2021-09-30,0.0003909568595902183,0.13600274301329046,0.0002576569198050604,0.00015613755883394913,0.0007063316492258815,0.00011538804402108956,0.01011793921747605,8.929156234253481e-05,0.00014144075450237678,0.0005804357725074665,0.0007605455125404127,0.00019674407249488382,8.037941563339375e-05,0.00014735754786015587,5.8804101799416324e-05,0.0011270095352432488,5.04439777070794e-06,0.0003718601850866867,9.401458178438198e-05,0.0032824530051925533,0.0004114912848101056,0.0023089518904323555,0.00020698342230028534,0.02658736586515641,0.000143706597107981,0.0028251580243895407,2.6224650750538073e-05,9.492137461588034e-05,8.52250910815006e-05,0.00023095648466429239,0.0004731698773387538,0.00021229983755148294,7.361768815820561e-06,0.08896900309628314,0.00013482629855557298,0.0001455941343165273,4.8448780712153015e-05,0.01446399563888312,8.559099634378729e-05,0.0024708229843385726,0.09659934149515391,4.6973916807341917e-05,0.003040399441114873,0.001408191219000068,6.954470899590315e-05,4.805782919531752e-05,2.4717968825347842e-05,6.507275791607662e-05,1.1958542298363994e-05,0.001472970606231891,3.790431675173409e-05,0.00017352318144554302,0.00015033376251446736,0.00025519764349703574,0.00015089421496413527,0.0001568423071435402,0.144652406313578,0.0009730813039508931,0.01260939368079036,0.00011316497013888512,0.0019051357577205166,3.9937954803080005e-05,0.0005999869381412711,0.00019268716682209355,0.00031640306311186495,0.043027038203912474,2.8246477154895453e-05,0.0004825226525485057,0.0009595791601495204,4.149532780969542e-05,0.00698621714159834,6.140313998267262e-06,0.0003536889436937401,0.00042748102204800525,3.388578440025314e-05,0.000506238202365408,0.0009411701080218274,4.627394340476162e-05,0.00012740990737041073,0.012712421753145785,0.00010604218766714383,0.00037964137229542144,0.09730029057898956,0.09098722661739639,0.00038247951552549205,5.1351340076336005e-06,0.11575139742373862,9.201241718999541e-05,0.0003822198824430788,4.299009153426257e-05,0.0005354975928971948,0.00019325730194469585,0.0025760214857779226,0.0020626960634600837,0.013502882464978884,1.1236452141554851e-07,4.196830771618397e-05,4.9112452398416126e-05,0.0004549611744044548,0.04874549376312988
2021-10-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-11-30,0.008631773006245548,0.16326303587915672,0.0023002502068362246,0.006073528883735109,0.006578684567321574,0.000831450933488603,0.0005726029306090291,0.0015667409978760562,0.07005030714091061,0.008648626129861026,0.0029058280889512223,0.00294223975676879,0.001828945697090185,0.0014928751841361396,0.0006423615099090968,0.0029107747600583475,0.0005540221035243815,0.0022193842827475862,0.0013311209796935165,0.008995763917524793,0.007777467618649292,0.003399506491355353,0.0020968326310033774,0.045010090871623665,0.002695100532359286,0.007231488706443024,0.0007581639785735325,0.0005423568519196976,0.0035675464568537545,0.0008491150919458139,0.004460584017247228,0.003982679853475503,0.0002859608551924188,0.0012237273906921568,0.0011505743320785668,0.0006388493100045098,0.00042847576831895646,0.003687905257609763,0.002184388186731516,0.00424689228026356,0.06240926727595176,0.0005058331336709065,0.00896909610073532,0.018994511239772142,0.0006887491228941149,0.000965553107736987,0.0005731813863883669,0.0007248264660830008,0.0022130210441316544,0.00037697695639706664,0.00044962951222219934,0.0012077452756661146,0.0010239188544817095,0.00287871674487339,0.002134483109660782,0.0013863395306612629,0.06894733189927547,0.0070982093834236005,0.007251821789608295,0.0010641043416250331,2.343252184456588e-05,0.0005726585129222865,0.0034405283715935,0.015632027944037962,0.0006087082540131035,0.11738917171601385,0.0006239725856703111,0.001284054898922471,0.0009992136155594902,0.0005814953721958417,0.008999187027669437,0.0005907982207398234,0.0007816781661938152,4.439928950025388e-07,0.0005980916807416714,0.010597671379558192,0.008928155702358158,0.0008548292585585235,0.0011758766349160114,0.02104896923826174,0.000801112271727338,0.0010440799149039979,0.006052748425860718,0.11706928271051059,0.0035300022204193793,0.000307615303674772,0.011286327678539477,0.019027128523153584,0.0021206898084052146,0.034690583960186684,0.001506116725207595,0.0008715594344703318,0.0042664757097812585,0.0003173930227192748,0.0033078035070463587,0.005009956116943211,0.000649848187503619,0.00032834872219621836,0.0036973381077437754,0.008963284840296317
2021-12-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-01-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
